contact_id,account_id,first_name,last_name,email,title,phone,created_at,lead_source,lead_status
7634,2255,John,Mcgee,john.mcgee@khaninc.com,Speech and language therapist,9975972752,2025-05-08,Web,Qualified
2435,1078,Natalie,Mendez,natalie.mendez@banksplc.com,Insurance risk surveyor,801-442-8977x570,2025-06-01,Ad,Unqualified
7638,2010,Eric,Silva,eric.silva@cain-adams.com,Call centre manager,595.694.0668,2022-10-03,Cold Call,Working
3765,2650,Xavier,Solomon,xavier.solomon@welchgroup.com,Actor,,2023-05-12,Cold Call,Qualified
2802,2503,Nicole,Fuller,nicole.fuller@lawsoninc.com,Control and instrumentation engineer,001-356-334-3220,2024-11-21,Web,New
6632,2685,James,Blanchard,james.blanchard@park-greer.com,Chief Technology Officer,826.320.7967x4163,2025-05-14,Referral,Qualified
2718,2666,Keith,Gaines,keith.gaines@gilbert-fernandez.com,Teaching laboratory technician,+1-468-518-3583x04711,2023-11-01,Referral,New
4271,2832,Michael,Davis,michael.davis@tatellc.com,"Administrator, education",+1-405-856-8469,2025-07-08,Cold Call,New
5185,868,Angela,Horton,angela.horton@ellis-gonzalez.com,"Scientist, audiological",+1-545-542-9534x81591,2025-04-29,Ad,Working
5474,319,Thomas,Stevenson,thomas.stevenson@trevinogroup.com,Financial adviser,792-489-7143,2024-09-11,Cold Call,Unqualified
5557,762,Joshua,Bird,joshua.bird@thomasdrakeandgreen.com,"Development worker, international aid",+1-598-850-3535x6378,2025-06-08,Ad,New
3055,2501,Garrett,Sexton,garrett.sexton@taylor-jensen.com,Colour technologist,,2025-05-23,Cold Call,Unqualified
7989,106,Daniel,Rivera,daniel.rivera@cummings-butler.com,"Psychologist, educational",(234)675-3424,2023-01-15,Ad,Unqualified
7016,3810,Brendan,Riley,brendan.riley@campbell-michael.com,Chiropractor,5618853836,2025-03-02,Referral,Qualified
3800,839,Michael,Russo,michael.russo@lozano-walton.com,Food technologist,495-369-0266x10757,2023-12-08,Cold Call,Unqualified
2951,2038,John,Barnett,john.barnett@espinozaplc.com,Software engineer,001-595-622-0997x9210,2024-03-23,Web,Working
1927,3608,Brian,Perez,brian.perez@chavezwalkerandevans.com,"Surveyor, building control",+1-541-805-7523x663,2025-02-23,Cold Call,Qualified
7201,2389,Erik,Vargas,erik.vargas@sharpandsons.com,Landscape architect,3306889268,2023-04-25,Cold Call,Unqualified
7361,289,Christopher,Dickson,christopher.dickson@callahanrandolphandallen.com,Bookseller,+1-862-305-2806x267,2025-06-19,Cold Call,New
422,3740,Andrew,Munoz,andrew.munoz@brownplc.com,Mudlogger,(874)386-1206x6777,2023-11-09,Web,Working
5809,2378,Melissa,Campbell,melissa.campbell@andersonllc.com,Radio broadcast assistant,313-456-3700,2025-07-11,Cold Call,Qualified
6275,3313,Theresa,Smith,theresa.smith@smith-rodriguez.com,Race relations officer,+1-895-723-0655,2025-03-19,Cold Call,Working
5434,915,Elaine,Barnes,elaine.barnes@walters-gonzalez.com,Banker,+1-656-985-0924,2023-04-11,Ad,Unqualified
1690,1564,Rachel,Santana,rachel.santana@jonesdiazandmiller.com,"Engineer, land",(874)760-6502x2891,2025-07-11,Referral,Unqualified
7023,50,Rachel,Brown,rachel.brown@brock-howard.com,Professor Emeritus,(541)466-6748,2024-09-10,Cold Call,Unqualified
1962,890,Troy,Pugh,troy.pugh@comptonltd.com,Quality manager,(609)854-9767,2025-06-03,Cold Call,New
2574,2580,Antonio,Lin,antonio.lin@fieldsinc.com,Probation officer,(664)507-9021x11477,2024-12-24,Ad,Working
1396,2014,Michael,Reynolds,michael.reynolds@stanley-allison.com,Chief of Staff,842.481.7967,2023-09-14,Web,Unqualified
3753,1196,Douglas,Collins,douglas.collins@brooksrandallandlewis.com,Animal nutritionist,453-352-8656x57251,2024-05-12,Cold Call,New
8046,2835,Tony,Sharp,tony.sharp@thomas-randolph.com,Holiday representative,(738)878-3628x26329,2025-02-20,Cold Call,New
4900,2488,Morgan,Whitehead,morgan.whitehead@washingtonkirbyandblevins.com,Customer service manager,+1-567-648-2987x104,2025-01-14,Ad,Working
2884,2438,Douglas,Robinson,douglas.robinson@fergusonbatesandbaker.com,Museum education officer,001-576-900-0369x758,2024-11-17,Web,Qualified
1934,2846,David,Carroll,david.carroll@millermooreandgraham.com,"Designer, furniture",9259345801,2024-04-14,Cold Call,New
4209,3802,James,Kelly,james.kelly@baker-cox.com,Visual merchandiser,001-259-941-2208x535,2025-07-13,Cold Call,Qualified
1753,3354,Michael,Smith,michael.smith@webb-petersen.com,"Research officer, political party",5452745217,2024-11-20,Cold Call,New
2801,2503,Donald,Chavez,donald.chavez@lawsoninc.com,"Engineer, manufacturing systems",293.587.1980x718,2023-04-02,Cold Call,New
934,3187,Jackie,Oliver,jackie.oliver@hudson-stokes.com,"Geologist, engineering",6682237109,2025-06-03,Cold Call,Unqualified
8080,3215,Jessica,Brown,jessica.brown@ramsey-lucas.com,Geophysicist/field seismologist,(255)903-9771x61094,2024-12-28,Cold Call,Unqualified
7886,86,Amy,Oliver,amy.oliver@robinsonllc.com,Civil Service administrator,762-404-1908x47014,2025-07-06,Ad,New
4019,604,Scott,Stafford,scott.stafford@reedjacksonandali.com,"Radiographer, therapeutic",570.519.2476,2025-06-30,Ad,New
4542,1860,Deborah,Davis,deborah.davis@penaplc.com,Insurance claims handler,374.435.7564x064,2024-08-02,Ad,New
1224,1044,Julie,Bauer,julie.bauer@chavez-alexander.com,"Psychotherapist, child",218-736-3800,2023-09-27,Web,New
3594,482,Dana,Peterson,dana.peterson@mccallplc.com,"Nurse, children's",001-489-406-6181x261,2024-10-12,Web,Working
7410,2008,Deborah,Flynn,deborah.flynn@freemangordonandwade.com,Marketing executive,+1-470-207-9536x3925,2024-08-09,Web,Unqualified
6762,3849,Edward,Thomas,edward.thomas@bakerhardinandstanley.com,"Surveyor, rural practice",,2023-06-10,Web,Working
2688,2716,Wanda,Thomas,wanda.thomas@cox-jones.com,Health service manager,+1-801-409-2370x0405,2024-12-13,Cold Call,Working
6404,1380,Justin,Gillespie,justin.gillespie@smithplc.com,Office manager,+1-672-537-4048x67963,2024-06-05,Referral,Working
7548,968,Crystal,Rivera,crystal.rivera@gomezinc.com,"Buyer, industrial",327-963-8693,2025-07-03,Web,Qualified
5161,990,Sharon,Cardenas,sharon.cardenas@rubioltd.com,Rural practice surveyor,733-770-8850x89317,2023-12-10,Web,Unqualified
5577,1027,John,Pierce,john.pierce@robinsonllc.com,Materials engineer,628.639.0547,2025-05-18,Web,Qualified
7059,3855,Carol,Brown,carol.brown@buckleyandsons.com,"Geologist, engineering",+1-906-678-6086x72624,2025-05-15,Referral,New
3207,1393,Eileen,Hopkins,eileen.hopkins@maddenjohnstonandharrington.com,"Engineer, chemical",001-492-528-0967,2025-01-20,Ad,New
7775,2166,Jesse,Galvan,jesse.galvan@brown-castillo.com,"Therapist, music",(930)582-5896x9705,2025-07-14,Web,Unqualified
1021,3949,Bryan,Valentine,bryan.valentine@nelson-stephens.com,"Loss adjuster, chartered",+1-704-973-5355x7593,2025-05-15,Ad,Qualified
4893,2106,Adam,Greene,adam.greene@leach-adams.com,Adult guidance worker,001-553-238-3558x52663,2025-02-21,Ad,Qualified
4175,1388,Angela,Simpson,angela.simpson@roman-wilson.com,Ceramics designer,(790)213-1737,2025-05-30,Cold Call,Qualified
4423,1119,Michael,Dalton,michael.dalton@kentgroup.com,Local government officer,+1-210-564-9053x61129,2025-01-17,Web,Unqualified
3420,2292,Ryan,Thompson,ryan.thompson@ochoamorrisandboyer.com,"Optician, dispensing",279.817.5042x764,2025-03-29,Cold Call,Qualified
6666,1789,Robert,Mann,robert.mann@greenclarkandlewis.com,Sales promotion account executive,+1-448-512-6159x277,2025-06-11,Ad,New
1850,1272,Vanessa,Luna,vanessa.luna@smith-moreno.com,"Engineer, maintenance (IT)",+1-384-245-1770x319,2023-09-25,Ad,New
4631,3794,Tyler,Martinez,tyler.martinez@brownllc.com,Bookseller,349.527.4496,2025-01-19,Referral,Unqualified
3143,3718,Jesse,Norton,jesse.norton@barreraplc.com,Optometrist,(759)981-5154,2025-01-28,Cold Call,New
7702,437,Linda,Howard,linda.howard@mcbrideplc.com,Marine scientist,+1-906-326-4015x4697,2025-01-30,Web,New
7681,1117,Jessica,Fleming,jessica.fleming@rubioshafferandkelley.com,Ceramics designer,(425)361-4544,2025-06-06,Ad,New
814,1998,Hannah,James,hannah.james@newtonjacksonandcarpenter.com,Naval architect,+1-574-919-1101x6322,2025-02-04,Ad,Working
7442,3497,Brian,Cisneros,brian.cisneros@price-chen.com,"Surveyor, planning and development",515.543.8950x119,2024-03-09,Ad,Working
6876,3748,Thomas,Newton,thomas.newton@wheelermcknightandwolf.com,"Social research officer, government",(354)719-7347,2024-01-27,Web,New
6631,2685,Renee,Fuller,renee.fuller@park-greer.com,"Administrator, sports",297.464.8139,2025-02-03,Web,Working
879,1937,Devin,Rojas,devin.rojas@alvarezsanchezandcross.com,Psychotherapist,762.588.8534,2025-04-02,Web,New
5965,3453,Stephanie,Dodson,stephanie.dodson@montoyaadamsandhenry.com,Landscape architect,5552776383,2025-04-03,Web,New
2509,107,James,Maxwell,james.maxwell@hallrichardsonandgarcia.com,"Geneticist, molecular",(288)926-4129,2025-06-06,Web,Working
4536,905,Kristin,Thompson,kristin.thompson@sandoval-gibson.com,Civil Service fast streamer,610.849.1629,2025-07-17,Web,Qualified
6875,3748,Becky,Davis,becky.davis@wheelermcknightandwolf.com,Probation officer,+1-545-939-0425x4777,2025-01-01,Referral,Working
3681,3502,Sarah,Orozco,sarah.orozco@pennington-bradley.com,Occupational hygienist,(617)968-5068,2023-10-16,Cold Call,New
6446,1891,Kimberly,Gates,kimberly.gates@parkerbeltrananddavis.com,"Designer, industrial/product",979.539.2984,2024-12-04,Cold Call,New
7494,279,Daniel,Davis,daniel.davis@smithpaulandgibbs.com,Minerals surveyor,9197382839,2025-06-27,Web,Qualified
4958,370,Barry,Butler,barry.butler@matagroup.com,Interior and spatial designer,767-830-0121x59832,2024-10-29,Ad,Qualified
6111,1161,Tom,Reynolds,tom.reynolds@mccullough-holland.com,Consulting civil engineer,372.555.8345x1873,2023-10-25,Ad,Qualified
1590,3738,Heather,Martinez,heather.martinez@davisparkerandbrady.com,"Engineer, electronics",+1-240-235-8449,2025-05-13,Web,Working
6041,734,Timothy,Stuart,timothy.stuart@kelly-campos.com,Operations geologist,+1-984-975-8987x52055,2023-01-30,Ad,Working
3738,1511,David,Manning,david.manning@parsonsmillerandmcguire.com,"Engineer, chemical",457-840-4234,2024-02-08,Web,New
7340,2836,Stephanie,Meadows,stephanie.meadows@parker-powell.com,"Geologist, engineering",001-633-956-4512x3539,2024-12-05,Cold Call,Qualified
6916,3137,James,Watson,james.watson@morrow-alexander.com,Building surveyor,+1-908-227-5610x08393,2023-12-13,Referral,Qualified
7992,2516,Tamara,Cowan,tamara.cowan@ellisltd.com,Gaffer,(693)901-4977,2024-12-14,Ad,Working
3699,2189,Robert,Rodriguez,robert.rodriguez@chenriveraandreyes.com,Marketing executive,001-298-606-9386x2847,2024-10-31,Referral,Unqualified
4904,3945,Catherine,Schwartz,catherine.schwartz@jameswillisandmedina.com,"Secretary, company",908.926.9113x9288,2023-12-08,Web,Working
1259,285,Christopher,Hall,christopher.hall@brown-larson.com,Educational psychologist,861-498-5484,2025-07-12,Cold Call,Unqualified
4760,3430,Timothy,Daniel,timothy.daniel@smithrobinsonandbaker.com,Community pharmacist,607.806.3292x9648,2023-06-12,Ad,Qualified
2610,2281,Sarah,Shaffer,sarah.shaffer@bartonltd.com,Archaeologist,755-881-4874x9313,2025-06-01,Referral,Working
6054,2130,Raymond,Hampton,raymond.hampton@johnsonsmithandsimpson.com,"Administrator, Civil Service",001-633-393-8866x6503,2025-06-28,Cold Call,Qualified
8056,2754,Brandon,Mcdonald,brandon.mcdonald@allen-clark.com,Product manager,001-622-331-4621x41857,2023-09-26,Referral,Working
6464,1114,Rebecca,Caldwell,rebecca.caldwell@pinedaplc.com,Teaching laboratory technician,(541)462-9021x258,2024-04-18,Cold Call,Unqualified
117,1535,Steven,Obrien,steven.obrien@mcclureltd.com,Passenger transport manager,+1-996-592-4683x836,2024-09-17,Ad,Qualified
5987,1814,Taylor,Rogers,taylor.rogers@bakerllc.com,Network engineer,7709504655,2023-11-04,Cold Call,Unqualified
3427,2557,Steve,Mccormick,steve.mccormick@harris-rivas.com,Psychiatric nurse,+1-479-383-6208x7113,2024-08-18,Web,Unqualified
4945,3694,Rachel,Thompson,rachel.thompson@stevensbradfordandstevens.com,Risk manager,868.595.7579x9222,2025-06-11,Cold Call,New
4573,3771,Debra,Shaw,debra.shaw@torreshudsonandmueller.com,Printmaker,367.433.2114,2024-05-04,Ad,Unqualified
7355,992,James,Donovan,james.donovan@brooksmitchellandgregory.com,"Social research officer, government",(823)659-9584x12586,2024-05-04,Ad,Working
4285,1420,Laura,Dixon,laura.dixon@krueger-edwards.com,"Accountant, chartered management",001-533-434-9934x345,2025-01-14,Web,Qualified
3965,2524,Timothy,Harris,timothy.harris@thomasplc.com,"Editor, magazine features",666.876.4772,2024-09-06,Referral,Working
219,3842,Darius,Johnston,darius.johnston@hornerobbinsandbecker.com,Land,424-860-2771x4221,2025-07-10,Web,Unqualified
2094,1109,Amy,Parker,amy.parker@herreraltd.com,"Surveyor, commercial/residential",(922)216-7670x44512,2025-06-23,Ad,New
4192,350,Rebecca,Mendez,rebecca.mendez@pittslewisandjohns.com,Estate manager/land agent,001-737-780-7136x6150,2025-06-26,Web,New
6810,16,Jessica,Arnold,jessica.arnold@joneskingandpadilla.com,Agricultural engineer,,2024-05-30,Cold Call,Working
4493,1458,Jaclyn,Gonzalez,jaclyn.gonzalez@clarkemillerandcampos.com,Multimedia specialist,,2024-12-20,Referral,Qualified
350,1255,Joyce,Hunter,joyce.hunter@smiththompsonandmaxwell.com,Environmental manager,(552)309-1262x400,2024-02-15,Referral,New
5905,321,Kristie,Mitchell,kristie.mitchell@baker-castillo.com,Sports development officer,001-457-739-6029x15352,2023-12-25,Referral,Unqualified
3163,3007,Brian,Edwards,brian.edwards@weber-peterson.com,Financial risk analyst,386.512.0245x67852,2025-03-24,Cold Call,Unqualified
4158,2590,Joyce,Weber,joyce.weber@miller-rodriguez.com,"Solicitor, Scotland",629-461-9343x0000,2025-07-10,Cold Call,Unqualified
209,309,Scott,Avila,scott.avila@colonhartmanandwood.com,Personal assistant,751.443.5158x23318,2024-07-04,Web,New
3280,3520,Erica,White,erica.white@ryan-manning.com,Actor,+1-800-503-0380x7307,2024-08-28,Cold Call,New
3717,1915,Paul,Ramirez,paul.ramirez@kingthompsonandmiles.com,Fast food restaurant manager,+1-976-670-9402,2025-06-01,Cold Call,Unqualified
3723,2886,Mary,Kelly,mary.kelly@hardinandsons.com,Ship broker,001-910-611-4907x649,2024-09-17,Referral,Qualified
6594,3958,Susan,Paul,susan.paul@wright-watson.com,"Development worker, community",266-468-0022,2024-07-30,Web,Unqualified
490,1585,Stacey,Watson,stacey.watson@moore-harrison.com,Lobbyist,783.759.5721x449,2024-07-06,Ad,Unqualified
4383,797,Kyle,Stanley,kyle.stanley@monroellc.com,Diplomatic Services operational officer,876-422-7638x912,2023-06-28,Cold Call,Unqualified
2466,3815,Kevin,Hall,kevin.hall@ramirezllc.com,"Accountant, chartered management",+1-307-713-1118,2024-03-31,Cold Call,Working
2530,2998,Joshua,Chavez,joshua.chavez@kellerplc.com,Ceramics designer,3285582275,2024-09-13,Ad,New
6394,3148,Kimberly,Spencer,kimberly.spencer@alexanderhansenandmartin.com,Firefighter,2075383146,2025-03-12,Web,Qualified
2919,3151,Jennifer,Anderson,jennifer.anderson@woodinc.com,Police officer,+1-365-534-5509,2024-02-20,Referral,New
7258,3902,Darren,Webster,darren.webster@wilson-martinez.com,"Designer, multimedia",725-626-6536x3741,2025-03-22,Cold Call,New
2155,1790,Jason,Perez,jason.perez@rodriguez-mendez.com,General practice doctor,+1-459-468-2134,2025-07-07,Cold Call,Qualified
3453,496,Veronica,Gonzalez,veronica.gonzalez@jacobsonsinghandpeterson.com,Building control surveyor,861.584.8170x40094,2025-06-29,Referral,Unqualified
4754,2809,Joanna,Lambert,joanna.lambert@laragroup.com,"Psychologist, forensic",+1-870-923-5071,2025-04-17,Ad,Working
1401,3625,Kevin,Hoffman,kevin.hoffman@sanders-solomon.com,Armed forces technical officer,850-291-7132x51308,2025-02-01,Referral,Unqualified
7604,477,Beth,Sullivan,beth.sullivan@gray-wilson.com,"Therapist, music",(491)333-2041x0348,2025-06-27,Referral,Qualified
250,1484,Jesse,Griffith,jesse.griffith@hendersonallenandherrera.com,Race relations officer,+1-549-883-7763x82175,2024-02-08,Web,Qualified
3985,459,Blake,Ramos,blake.ramos@davischangandaustin.com,Sales executive,387-725-3798x338,2022-11-07,Ad,Unqualified
5420,3647,Nicole,Cooper,nicole.cooper@chandlerllc.com,"Administrator, sports",5979871293,2025-05-20,Referral,Working
3959,2453,Margaret,Wagner,margaret.wagner@mclaughlingroup.com,Analytical chemist,2159603858,2025-03-04,Cold Call,Working
4179,1907,Jeffery,Moon,jeffery.moon@heath-mccormick.com,Make,(427)785-2285x7742,2025-03-14,Cold Call,Unqualified
5835,1008,Regina,Kerr,regina.kerr@millerinc.com,Banker,+1-715-216-1858x3519,2024-05-24,Web,New
485,1836,Renee,Hancock,renee.hancock@green-lee.com,Community pharmacist,908.471.8282,2024-01-06,Web,Qualified
1891,1052,Jason,Meadows,jason.meadows@swansonruizandthomas.com,"Engineer, maintenance",441.981.8930x63420,2025-07-07,Ad,New
7960,2267,Luke,Owens,luke.owens@fisher-sanchez.com,Energy manager,(333)503-2600x0100,2025-07-18,Cold Call,Unqualified
2365,2881,Patricia,Morales,patricia.morales@whitehughesandkim.com,Fashion designer,(961)906-8781,2025-01-08,Cold Call,Unqualified
1470,3021,Ryan,Moore,ryan.moore@baldwinllc.com,Teaching laboratory technician,993.826.1769x3342,2025-05-04,Ad,New
5105,3688,Andrew,Hurst,andrew.hurst@gonzalezscottandstone.com,Systems developer,,2024-06-25,Referral,Qualified
2477,3879,Karen,Wilson,karen.wilson@hendersonandsons.com,"Engineer, civil (consulting)",+1-945-590-9657x1280,2025-02-02,Web,New
5384,2351,Abigail,Flores,abigail.flores@johnsonnealandbaker.com,Paramedic,469-204-6393x821,2025-04-19,Referral,New
2712,3606,Michael,Walker,michael.walker@sharpplc.com,Freight forwarder,719.797.7849x86585,2024-12-14,Web,New
738,661,Stacy,Carter,stacy.carter@phillipsrobinsonandzavala.com,"Editor, magazine features",7604982763,2024-05-19,Web,Unqualified
6449,1738,Erica,Romero,erica.romero@aguilarinc.com,Adult nurse,,2024-11-23,Cold Call,New
6554,2763,Diane,Preston,diane.preston@johnsongroup.com,Copy,7339990975,2025-05-18,Ad,Qualified
3745,2925,James,Hawkins,james.hawkins@henryweissandmyers.com,Video editor,(923)419-7327x829,2025-06-10,Web,Unqualified
1405,2996,Travis,Mitchell,travis.mitchell@frazierrodriguezandmiles.com,"Geologist, engineering",8396269348,2025-04-16,Web,Working
4872,431,Stephanie,Diaz,stephanie.diaz@lucasgroup.com,Social worker,(362)744-8204,2025-01-02,Web,Unqualified
3820,2363,Theresa,Sellers,theresa.sellers@chandiazandmckay.com,Geophysical data processor,(814)739-4141,2024-03-09,Referral,New
2284,2321,Cynthia,Young,cynthia.young@milleratkinsandmoyer.com,"Engineer, biomedical",+1-330-234-9167x891,2025-06-11,Web,Qualified
5687,1619,Jose,Gray,jose.gray@gravesbarrettandbeck.com,Restaurant manager,706-445-1059x651,2024-06-28,Cold Call,Unqualified
2068,81,Bryan,Scott,bryan.scott@rice-romero.com,"Scientist, research (maths)",(271)650-6311,2025-06-30,Referral,Working
3638,1682,Kaitlyn,Vasquez,kaitlyn.vasquez@cookinc.com,Prison officer,801-998-8765x5122,2025-04-29,Ad,New
958,1249,Darren,Young,darren.young@johnsonllc.com,Television production assistant,001-349-533-8447,2025-01-24,Referral,Qualified
6574,3197,Stephen,Wright,stephen.wright@turnerllc.com,"Scientist, biomedical",(914)508-2488,2025-05-13,Referral,New
600,3572,Nicholas,Francis,nicholas.francis@mooreltd.com,Chartered legal executive (England and Wales),(249)302-2811x3727,2024-07-17,Ad,New
